molecule,domain,start,end
AB000Z9Z86,CLP_protease,15,188
AB000Z9Z87,CLP_protease,35,215
AB000Z9ZH1,CLP_protease,33,204
AB000Z9ZH2,CLP_protease,15,195
AB000ZAAF5,CLP_protease,18,186
AB000ZABWI,CLP_protease,27,206
AB000ZANWQ,CLP_protease,24,203
AB000ZD9F7,CLP_protease,21,200
AB000ZDA18,CLP_protease,29,198
AB000ZDBZC,CLP_protease,22,201
AB000ZDC8G,CLP_protease,41,189
AB000ZDI4T,CLP_protease,13,192
AB000ZE86O,CLP_protease,54,230
AB000ZEI45,CLP_protease,49,224
AB000ZEJ8Y,CLP_protease,64,238
AB000ZEUIT,CLP_protease,13,187
AB000ZEUIU,CLP_protease,37,214
AB000ZEWHV,CLP_protease,22,195
AB000ZEWHW,CLP_protease,17,194
AB000ZF4IT,CLP_protease,49,225
AB000ZF5S9,CLP_protease,45,220
AB000ZFNTV,CLP_protease,48,216
AB000ZFNTW,CLP_protease,16,195
AB000ZFP1A,CLP_protease,11,190
AB000ZFPF4,CLP_protease,42,219
AB000ZGU1J,CLP_protease,26,205
AB000ZGUGD,SDH_sah,62,121
AB000ZITRA,CLP_protease,18,197
AB000ZIV1P,CLP_protease,19,195
AB000ZJ0AI,CLP_protease,20,200
AB000ZJ1CU,CLP_protease,38,218
AB000ZJ1CV,CLP_protease,20,192
AB000ZJ36Y,CLP_protease,16,195
AB000ZJ36Z,CLP_protease,21,193
AB000ZJ5PD,CLP_protease,26,205
AB000ZJ69O,Mu-like_gpT,523,593
AB000ZJ69O,SDH_sah,63,123
AB000ZJTEB,CLP_protease,20,189
AB000ZJVL3,CLP_protease,21,200
AB000ZK4CK,SDH_sah,51,120
AB000ZK4HR,CLP_protease,13,192
AB000ZKE47,CLP_protease,13,197
AB000ZKQHU,SDH_sah,59,122
AB000ZKR9Q,CLP_protease,14,189
AB000ZKTMW,CLP_protease,36,172
AB000ZKTUK,CLP_protease,13,192
AB000ZN3DB,CLP_protease,25,204
AB000ZN3ZN,CLP_protease,13,191
AB000ZN43B,CLP_protease,46,189
AB000ZNTG6,CLP_protease,16,194
AB000ZNTG7,CLP_protease,12,183
AB000ZNXBM,CLP_protease,28,204
AB000ZNXBN,CLP_protease,12,186
AB000ZQ6Q9,CLP_protease,40,216
AB000ZQ6QA,CLP_protease,18,192
AB000ZQ7ZQ,CLP_protease,13,185
AB000ZQ7ZR,CLP_protease,15,193
AB000ZR06Y,CLP_protease,12,186
AB000ZR06Z,CLP_protease,28,208
AB000ZSMO9,CLP_protease,31,206
AB000ZSMOA,CLP_protease,31,207
AB000ZTKZP,CLP_protease,13,192
AB000ZTM7T,CLP_protease,12,191
AB000ZTMDP,SDH_sah,70,128
AB000ZUI8W,CLP_protease,21,200
AB000ZURZ1,CLP_protease,21,199
AB000ZUZCA,CLP_protease,22,201
AB000ZV0K7,CLP_protease,32,212
AB000ZV0K8,CLP_protease,20,192
AB000ZVDFU,SDH_sah,44,118
AB000ZVECX,CLP_protease,28,207
AB000ZVEMA,CLP_protease,43,176
AB000ZVVMF,CLP_protease,13,192
AB000ZVWBQ,SDH_sah,53,123
AB000ZW1OD,CLP_protease,24,203
AB000ZWMZV,CLP_protease,28,207
AB000ZWV97,CLP_protease,13,192
AB000ZWVC4,SDH_sah,46,101
AB000ZXA01,CLP_protease,20,198
AB000ZXBEA,CLP_protease,197,341
AB00100RF2,CLP_protease,15,194
AB00100RF3,CLP_protease,16,185
AB00100T9R,CLP_protease,7,181
AB00100T9S,CLP_protease,36,213
AB00100UGI,CLP_protease,7,180
AB00100UGJ,CLP_protease,17,193
AB00100V8W,CLP_protease,13,183
AB00100V8X,CLP_protease,15,194
AB001010JZ,CLP_protease,14,192
AB001014CD,CLP_protease,21,200
AB001019FF,CLP_protease,7,181
AB001019FG,CLP_protease,34,211
AB00101D6K,CLP_protease,8,181
AB00101D6L,CLP_protease,34,211
AB00101LKN,CLP_protease,27,206
AB00101MQ7,CLP_protease,13,191
AB00101N8Q,CLP_protease,13,190
AB00101O7X,CLP_protease,13,192
AB00102C15,CLP_protease,12,191
AB00102DUH,CLP_protease,52,225
AB00102ERA,CLP_protease,53,226
AB00102QUE,CLP_protease,13,191
AB00102RRG,CLP_protease,7,180
AB001034VY,CLP_protease,24,203
AB00103522,CLP_protease,19,198
AB001036NI,SDH_sah,40,113
AB001046I8,CLP_protease,12,191
AB001047JK,CLP_protease,13,192
AB00104FMD,CLP_protease,13,192
AB00105U82,CLP_protease,13,192
AB00105UHX,SDH_sah,42,109
AB00105WP8,CLP_protease,12,191
AB001069SC,CLP_protease,13,192
AB00106A7H,SDH_sah,52,112
AB00106CGV,CLP_protease,13,192
AB00106YMP,CLP_protease,14,186
AB00106YVE,CLP_protease,21,200
AB00107A0B,CLP_protease,44,218
AB00107R20,CLP_protease,20,194
AB00107R21,CLP_protease,51,227
AB00107T5D,CLP_protease,56,182
AB001086AZ,CLP_protease,12,183
AB0010874A,CLP_protease,13,192
AB001087IN,CLP_protease,13,192
AB001088LN,CLP_protease,10,184
AB00108AT1,CLP_protease,13,192
AB00108LHB,SDH_sah,60,129
AB00108NBF,CLP_protease,76,204
AB00108NTG,CLP_protease,21,200
AB00108NVU,SDH_sah,60,129
AB00108Q9D,CLP_protease,55,229
AB00108R8R,CLP_protease,55,229
AB001090Q2,CLP_protease,29,208
AB00109F4I,CLP_protease,16,196
AB00109F4J,CLP_protease,16,185
AB00109G2B,CLP_protease,31,208
AB00109G2C,CLP_protease,9,180
AB0010AGGU,CLP_protease,17,193
AB0010AGGV,CLP_protease,31,205
AB0010AN28,CLP_protease,13,192
AB0010AOA4,CLP_protease,38,172
AB0010B8X2,CLP_protease,65,242
AB0010B8X3,CLP_protease,15,190
AB0010CDBX,CLP_protease,22,200
AB0010D5Q7,CLP_protease,34,210
AB0010D5Q8,CLP_protease,24,197
AB0010FGKS,CLP_protease,19,199
AB0010FI2I,CLP_protease,18,199
AB0010FJYY,CLP_protease,18,198
AB0010FLK4,CLP_protease,12,193
AB0010FQUV,CLP_protease,22,201
AB0010FQV2,CLP_protease,36,215
AB0010JFG4,CLP_protease,36,212
AB0010JFG5,CLP_protease,12,185
AB0010JH5O,CLP_protease,16,193
AB0010JH5P,CLP_protease,15,186
AB0010JOSJ,CLP_protease,19,200
AB0010JT7G,CLP_protease,35,205
AB0010JT7H,CLP_protease,16,193
AB0010JTSN,CLP_protease,18,190
AB0010JTSO,CLP_protease,33,209
AB0010JVXP,CLP_protease,28,199
AB0010JVXQ,CLP_protease,16,192
AB0010JWIT,CLP_protease,18,190
AB0010JWIU,CLP_protease,33,209
AB0010K1F6,CLP_protease,31,201
AB0010K1F7,CLP_protease,15,195
AB0010K1OH,CLP_protease,20,200
AB0010K2PT,CLP_protease,48,228
AB0010K2PU,CLP_protease,16,189
AB0010KNP6,CLP_protease,16,188
AB0010KNP7,CLP_protease,39,219
AB0010KOQ6,CLP_protease,40,220
AB0010L95L,CLP_protease,13,192
AB0010LBDU,CLP_protease,9,180
AB0010LBDV,CLP_protease,31,208
AB0010LR6H,CLP_protease,22,201
AB0010LR7J,CLP_protease,17,195
AB0010LXNM,CLP_protease,15,193
AB0010LXNN,CLP_protease,15,188
AB0010LZF2,CLP_protease,8,181
AB0010M05H,CLP_protease,33,208
AB0010M05I,CLP_protease,28,201
AB0010M1V4,CLP_protease,40,208
AB0010M3TQ,CLP_protease,33,208
AB0010M3TR,CLP_protease,28,201
AB0010M5R7,CLP_protease,41,209
AB0010M8T3,CLP_protease,15,187
AB0010M8T4,CLP_protease,15,193
AB0010MASV,CLP_protease,24,203
AB0010OBKX,CLP_protease,47,223
AB0010OC6U,CLP_protease,12,181
AB0010ODBZ,CLP_protease,13,180
AB0010ODK8,CLP_protease,47,223
AB0010OL8B,CLP_protease,15,186
AB0010OL8C,CLP_protease,15,194
AB0010OLP9,CLP_protease,12,186
AB0010OLPA,CLP_protease,38,213
AB0010OSGI,CLP_protease,15,194
AB0010OSGJ,CLP_protease,14,185
AB0010OSJ3,CLP_protease,12,186
AB0010OSJ4,CLP_protease,37,212
AB0010PJ7T,CLP_protease,22,199
AB0010PKBX,CLP_protease,32,212
AB0010PKBY,CLP_protease,20,193
AB0010QG3V,CLP_protease,18,192
AB0010QI0E,CLP_protease,26,205
AB0010R5BY,CLP_protease,25,196
AB0010R5BZ,CLP_protease,15,195
AB0010R70A,CLP_protease,37,217
AB0010R70B,CLP_protease,16,188
AB0010U5KW,CLP_protease,15,188
AB0010U5KX,CLP_protease,29,205
AB0010U6SK,SDH_sah,55,109
AB0010VS7J,SDH_sah,43,96
AB0010VSX7,CLP_protease,13,194
AB0010VZ9B,CLP_protease,13,194
AB0010WJT0,CLP_protease,16,195
AB0010X2HQ,SDH_sah,58,130
AB0010X36G,CLP_protease,14,189
AB0010X4DS,CLP_protease,17,190
AB0010X4DT,CLP_protease,17,194
AB0010X6IR,CLP_protease,15,194
AB0010X6IS,CLP_protease,16,185
AB0010XNBE,CLP_protease,12,184
AB0010XNBF,CLP_protease,16,193
AB0010XNQX,CLP_protease,25,198
AB0010XNQY,CLP_protease,38,213
AB0010XS6N,CLP_protease,14,184
AB0010XSSL,CLP_protease,17,196
AB0010XTHB,SDH_sah,43,134
AB0010XTJH,SDH_sah,43,134
AB0010YHN1,CLP_protease,48,223
AB0010YHUC,CLP_protease,59,194
AB0010Z89G,CLP_protease,29,208
AB0010Z9I8,CLP_protease,19,192
AB0010Z9X2,SDH_sah,63,130
AB0010ZA7L,SDH_sah,65,168
AB0010ZBMN,CLP_protease,22,201
AB0010ZD3C,CLP_protease,32,210
AB0010ZD3D,CLP_protease,15,188
AB0010ZFB9,CLP_protease,13,192
AB0010ZJRH,CLP_protease,28,201
AB0010ZJRI,CLP_protease,27,200
AB001106E9,CLP_protease,11,190
AB001106PH,CLP_protease,36,214
AB00110712,CLP_protease,18,195
AB00110713,CLP_protease,27,206
AB001109KJ,CLP_protease,22,201
AB00110F7G,CLP_protease,21,200
AB00110GWZ,CLP_protease,22,193
AB00110HV4,CLP_protease,9,181
AB00110HV5,CLP_protease,36,213
AB00110MLJ,CLP_protease,14,189
AB00110OGL,CLP_protease,70,244
AB00110PDK,CLP_protease,13,192
AB00110Q0Y,CLP_protease,13,192
AB00110XGJ,CLP_protease,46,223
AB00110Y8M,CLP_protease,28,218
AB00110Y8N,CLP_protease,20,80
AB00110Y8N,CLP_protease,88,209
AB00110Y8O,CLP_protease,17,195
AB0011103H,CLP_protease,11,190
AB001116YD,CLP_protease,14,189
AB00111BOJ,CLP_protease,48,224
AB00111KZF,CLP_protease,13,192
AB00111POZ,CLP_protease,24,203
AB00111PP0,CLP_protease,30,201
AB00112LPA,CLP_protease,11,190
AB00112MBF,CLP_protease,20,193
AB00112MBG,CLP_protease,29,205
AB00112NGD,CLP_protease,27,206
AB00113MWP,SDH_sah,56,121
AB00113NGM,CLP_protease,13,192
AB00113UQP,CLP_protease,15,194
AB00113UUT,CLP_protease,13,189
AB00113WVV,SDH_sah,55,122
AB00113X1A,CLP_protease,13,191
AB0011461A,SDH_sah,37,111
AB00114649,CLP_protease,22,200
AB0011470H,CLP_protease,43,213
AB00114I1H,SDH_sah,51,116
AB00114ID5,CLP_protease,29,208
AB00114KXJ,CLP_protease,28,199
AB00114KXK,CLP_protease,16,192
AB00114LJ7,CLP_protease,6,178
AB00114LJ8,CLP_protease,33,209
AB00114U86,CLP_protease,27,218
AB00114XXD,CLP_protease,21,200
AB00114YPZ,CLP_protease,21,190
AB00114Z6L,CLP_protease,14,190
AB00115F24,CLP_protease,13,192
AB00115FWB,CLP_protease,27,206
AB00115JCO,CLP_protease,21,200
AB00115K1Q,CLP_protease,27,206
AB00116OKI,SDH_sah,75,148
AB00116OTZ,CLP_protease,29,208
AB00117S20,CLP_protease,15,194
AB00117S21,CLP_protease,15,185
AB00117T9V,CLP_protease,37,214
AB00117T9W,CLP_protease,20,194
AB00117VT3,CLP_protease,21,200
AB0011D8BR,CLP_protease,13,192
AB0011D8IO,CLP_protease,13,192
AB0011E3J0,CLP_protease,20,199
AB0011E4M4,CLP_protease,61,207
AB0011FS6J,CLP_protease,9,180
AB0011FSKX,CLP_protease,47,223
AB0011GIAE,SDH_sah,42,127
AB0011GIYR,CLP_protease,11,192
AB0011GYJJ,CLP_protease,17,196
AB0011GYRW,CLP_protease,22,201
AB0011H5UJ,CLP_protease,28,207
AB0011H9IT,CLP_protease,15,195
AB0011IY2Y,CLP_protease,26,202
AB0011IY2Z,CLP_protease,16,189
AB0011IY3X,Mu-like_Pro,211,386
AB0011IY3X,SDH_sah,51,102
AB0011IZXN,CLP_protease,14,193
AB0011K6B2,CLP_protease,24,196
AB0011K6B3,CLP_protease,15,195
AB0011K6X3,CLP_protease,21,200
AB0011K86V,CLP_protease,29,209
AB0011K86W,CLP_protease,15,187
AB0011KNKU,CLP_protease,15,194
AB0011LGCY,CLP_protease,45,173
AB0011LGLY,CLP_protease,13,192
AB0011LI0X,SDH_sah,49,112
AB0011LL3I,SDH_sah,50,122
AB0011LLKZ,CLP_protease,13,195
AB0011LM62,CLP_protease,13,192
AB0011M78Y,SDH_sah,51,121
AB0011M78Y,Mu-like_Pro,247,376
AB0011M7AQ,CLP_protease,9,180
AB0011M7AR,CLP_protease,36,212
AB0011NM54,CLP_protease,26,200
AB0011NM55,CLP_protease,27,204
AB0011NN8B,CLP_protease,33,206
AB0011NN8C,CLP_protease,16,194
AB0011NVA1,CLP_protease,33,213
AB0011NVA2,CLP_protease,13,192
AB0011OG7R,CLP_protease,13,192
AB0011OH78,CLP_protease,13,190
AB0011OKYQ,CLP_protease,13,192
AB0011OUMU,CLP_protease,43,202
AB0011OUYA,CLP_protease,13,187
AB0011OUYB,CLP_protease,30,205
AB0011WU27,CLP_protease,27,206
AB0011Y99D,CLP_protease,17,196
AB0011Y9SY,CLP_protease,21,200
AB0011YN2W,CLP_protease,18,195
AB0011YN2X,CLP_protease,20,210
AB0011YN2Y,CLP_protease,48,218
AB0011YN5Z,CLP_protease,11,190
AB0011YNJ7,CLP_protease,42,220
AB0011YOV3,CLP_protease,54,187
AB0011Z0QY,CLP_protease,20,199
AB0011Z167,CLP_protease,64,210
AB0011Z33O,CLP_protease,13,186
AB0011Z33P,CLP_protease,17,194
AB0011ZDUA,CLP_protease,13,192
AB0011ZQFL,CLP_protease,40,174
AB0011ZSER,CLP_protease,13,192
AB0011ZTET,CLP_protease,13,190
AB0011ZWHI,CLP_protease,32,209
AB0011ZWHJ,CLP_protease,14,188
AB00121C7T,CLP_protease,14,193
AB00121O82,CLP_protease,14,193
AB00122U0J,CLP_protease,24,170
AB00122U72,CLP_protease,56,232
AB00122UY6,CLP_protease,53,229
AB001233YA,SDH_sah,65,132
AB0012347E,CLP_protease,19,192
AB001235KP,CLP_protease,29,208
AB001237VE,CLP_protease,35,214
AB001237VF,CLP_protease,30,202
AB001239XA,CLP_protease,44,219
AB00123C4N,CLP_protease,13,191
AB00123CVC,CLP_protease,8,187
AB00123DS0,CLP_protease,13,190
AB00124IQW,CLP_protease,17,196
AB00124J4M,CLP_protease,78,207
AB00124JMP,CLP_protease,34,213
AB00124M5R,CLP_protease,13,192
AB001254SK,CLP_protease,14,192
AB00126ETH,CLP_protease,21,199
AB00126FTD,CLP_protease,13,190
AB00126G93,CLP_protease,13,192
AB00126LSL,CLP_protease,17,196
AB00126PEX,CLP_protease,34,213
AB00126PGJ,SDH_sah,54,110
AB00127B95,CLP_protease,19,198
AB00127S70,CLP_protease,11,181
AB00127S71,CLP_protease,22,198
AB00127TM6,CLP_protease,53,227
AB00127U27,CLP_protease,58,233
AB00128IQZ,Mu-like_gpT,435,510
AB00128IQZ,SDH_sah,41,104
AB00128J6W,CLP_protease,13,192
AB0012F1R0,Mu-like_gpT,541,603
AB0012F1R0,SDH_sah,51,121
AB0012F1R4,Mu-like_gpT,489,558
AB0012F1R4,SDH_sah,38,104
AB0012F4Q4,CLP_protease,26,205
AB0012GMAT,CLP_protease,14,192
AB0012GNMN,SDH_sah,41,167
AB0012GOAH,SDH_sah,41,167
AB0012GOC8,CLP_protease,13,192
AB0012GOXH,CLP_protease,39,174
AB0012H1N5,CLP_protease,20,199
AB0012H6Z2,CLP_protease,22,201
AB0012H98G,CLP_protease,19,192
AB0012HAJO,CLP_protease,29,208
AB0012HX0R,CLP_protease,25,204
AB0012LYAA,CLP_protease,13,192
AB0012M16Z,CLP_protease,13,191
AB0012M21W,CLP_protease,13,192
AB0012MODW,CLP_protease,18,197
AB0012MOWU,CLP_protease,18,190
AB0012QSHD,SDH_sah,51,115
AB0012QT81,CLP_protease,13,191
AB0012QUJD,CLP_protease,21,200
AB0012ROKI,CLP_protease,33,213
AB0012ROKJ,CLP_protease,36,209
AB0012RPQC,CLP_protease,15,195
AB0012RPQD,CLP_protease,24,196
AB0012RZ6W,CLP_protease,20,200
AB0012S0P9,CLP_protease,30,201
AB0012S0PA,CLP_protease,15,195
AB0012S2LZ,CLP_protease,15,186
AB0012S2M0,CLP_protease,30,210
AB0012S5O0,CLP_protease,20,199
AB0012S6QY,CLP_protease,29,209
AB0012S6QZ,CLP_protease,16,188
AB0012S9QY,CLP_protease,15,195
AB0012S9QZ,CLP_protease,30,201
AB0012SBJM,CLP_protease,25,205
AB0012SBJN,CLP_protease,16,188
AB0012SDRN,CLP_protease,15,195
AB0012SDRO,CLP_protease,30,201
AB0012SFW1,CLP_protease,14,187
AB0012SJCM,CLP_protease,33,208
AB0012SJCN,CLP_protease,27,200
AB0012SM4C,CLP_protease,33,213
AB0012SM4D,CLP_protease,16,189
AB0012SPI1,CLP_protease,15,195
AB0012SPI2,CLP_protease,27,196
AB0012STKY,CLP_protease,8,181
AB0012STKZ,CLP_protease,23,198
AB0012SV0V,CLP_protease,22,198
AB0012SV0W,CLP_protease,26,197
AB0012SV7P,CLP_protease,14,185
AB0012SV7Q,CLP_protease,15,194
AB0012T485,CLP_protease,35,215
AB0012T486,CLP_protease,16,188
AB0012T808,CLP_protease,20,200
AB0012TIRR,CLP_protease,13,192
AB0012U7JF,CLP_protease,26,205
AB0012UAX5,SDH_sah,44,114
AB0012VC6V,CLP_protease,14,193
AB0012VEPH,CLP_protease,14,193
AB0012WRV3,CLP_protease,13,192
AB0012XS9P,CLP_protease,5,165
AB0012XTO1,CLP_protease,29,208
AB0012Y6GK,CLP_protease,16,188
AB0012Y6GL,CLP_protease,29,209
AB0012Y7V7,CLP_protease,21,200
AB0012Y89R,CLP_protease,15,195
AB0012Y89S,CLP_protease,25,196
AB0012YP0A,CLP_protease,13,192
AB0012ZQWW,CLP_protease,26,205
AB0012ZR9Y,CLP_protease,18,190
AB0012ZTNM,SDH_sah,46,105
AB00130OEJ,CLP_protease,18,197
AB00131ECP,CLP_protease,19,198
AB001339YD,SDH_sah,56,120
AB00133AK1,CLP_protease,13,191
AB00133BR6,CLP_protease,11,185
AB001349KT,CLP_protease,18,191
AB00134CS6,CLP_protease,33,208
AB00134CS7,CLP_protease,27,200
AB0013549U,CLP_protease,8,179
AB001354Y8,CLP_protease,47,222
AB00135DYG,CLP_protease,13,192
AB00135FGB,CLP_protease,13,191
AB00135GXP,CLP_protease,13,191
AB001379RE,CLP_protease,26,197
AB001379RF,CLP_protease,15,195
AB001379ZL,CLP_protease,30,210
AB001379ZM,CLP_protease,16,189
AB00137P7C,CLP_protease,8,187
AB00137RWD,CLP_protease,13,191
AB00137S2A,CLP_protease,13,192
AB001385L5,CLP_protease,4,181
AB0013862M,SDH_sah,50,141
AB001386W5,CLP_protease,13,192
AB00138AS6,CLP_protease,11,185
AB00138AS7,CLP_protease,21,198
AB00139N8V,CLP_protease,47,223
AB00139U5J,CLP_protease,14,195
AB00139URM,SDH_sah,39,102
AB00139UY4,CLP_protease,36,170
AB00139V9D,CLP_protease,36,173
AB0013A4R0,CLP_protease,13,192
AB0013AQS6,CLP_protease,13,192
AB0013B8QK,CLP_protease,23,203
AB0013D10C,CLP_protease,22,201
AB0013D366,CLP_protease,38,205
AB0013D4H3,CLP_protease,20,200
AB0013D630,CLP_protease,30,210
AB0013D631,CLP_protease,15,187
AB0013D7WW,CLP_protease,15,195
AB0013D7WX,CLP_protease,30,201
AB0013DRS6,CLP_protease,15,194
AB0013F5HI,CLP_protease,11,190
AB0013F5XS,CLP_protease,17,196
AB0013F687,SDH_sah,59,126
AB0013F7CJ,CLP_protease,13,192
AB0013F83I,SDH_sah,40,110
AB0013F8EO,SDH_sah,45,111
AB0013FCSU,CLP_protease,16,189
AB0013FCSV,CLP_protease,32,212
AB0013FDVO,CLP_protease,21,200
AB0013H371,CLP_protease,25,204
AB0013H3ZG,CLP_protease,38,217
AB0013I2HG,CLP_protease,13,192
AB0013I2XR,SDH_sah,43,110
AB0013I3FC,CLP_protease,13,192
AB0013I4ES,CLP_protease,13,190
AB0013I4YP,CLP_protease,13,191
AB0013IO3D,CLP_protease,21,200
AB0013IOHI,CLP_protease,20,189
AB0013J0K9,CLP_protease,13,192
AB0013JCKY,CLP_protease,13,191
AB0013JDV4,CLP_protease,13,191
AB0013JE1G,CLP_protease,14,193
AB0013JXJA,CLP_protease,16,188
AB0013JXJB,CLP_protease,15,194
AB0013JYD6,CLP_protease,17,193
AB0013JYD7,CLP_protease,13,186
AB0013KG52,CLP_protease,16,195
AB0013KJGW,CLP_protease,13,192
AB0013KK4L,CLP_protease,13,192
AB0013KL11,SDH_sah,45,111
AB0013KNF0,CLP_protease,13,192
AB0013KOEU,CLP_protease,36,176
AB0013KSHB,CLP_protease,13,192
AB0013KSMF,CLP_protease,33,171
AB0013KSQC,SDH_sah,31,101
AB0013S9II,CLP_protease,23,193
AB0013S9UY,CLP_protease,26,205
AB0013SB3W,CLP_protease,72,204
AB0013YPFO,CLP_protease,24,200
AB0013YPFP,CLP_protease,12,185
AB0013YPGY,CLP_protease,15,185
AB0013YPGZ,CLP_protease,15,193
AB00140M1E,CLP_protease,14,195
AB00140NY2,CLP_protease,13,195
AB00140VP1,CLP_protease,13,191
AB00140WFK,CLP_protease,59,233
AB00140WLJ,CLP_protease,39,174
AB00140XAC,CLP_protease,13,193
AB00147XEB,CLP_protease,25,156
AB00147XEB,Mu-like_gpT,465,537
AB00147ZJU,CLP_protease,26,205
AB00148BMJ,CLP_protease,26,205
AB00148BPQ,CLP_protease,72,202
AB0014AF7E,CLP_protease,49,223
AB0014DFEA,CLP_protease,34,210
AB0014DFEB,CLP_protease,20,193
AB0014DX9I,CLP_protease,11,192
AB0014E39G,CLP_protease,20,201
AB0014F0D8,CLP_protease,13,192
AB0014F197,SDH_sah,40,97
AB0014F2HC,CLP_protease,44,220
AB0014F2HD,CLP_protease,20,194
AB0014F7NC,CLP_protease,21,200
AB0014F8QQ,CLP_protease,33,213
AB0014F8QR,CLP_protease,16,188
AB0014FDMP,SDH_sah,65,134
AB0014FELS,CLP_protease,12,186
AB0014FELT,CLP_protease,34,215
AB0014FYTS,CLP_protease,49,224
AB0014G0ZO,CLP_protease,14,188
AB0014GHH1,CLP_protease,21,200
AB0014GJOI,CLP_protease,17,196
AB0014GJUC,SDH_sah,67,122
AB0014GM0Z,CLP_protease,21,200
AB0014GWLQ,CLP_protease,13,191
AB0014H31N,CLP_protease,17,196
AB0014H4RX,CLP_protease,22,201
AB0014H6TH,CLP_protease,24,196
AB0014H6TI,CLP_protease,15,195
AB0014H7KK,CLP_protease,21,200
AB0014H8V8,CLP_protease,19,199
AB0014H8V9,CLP_protease,16,189
AB0014HEA4,CLP_protease,23,193
AB0014HEA8,CLP_protease,26,205
AB0014HMM7,CLP_protease,20,200
AB0014HPCC,CLP_protease,15,188
AB0014HPCD,CLP_protease,31,211
AB0014HWQI,CLP_protease,20,192
AB0014HWQJ,CLP_protease,35,213
AB0014HYM1,CLP_protease,15,195
AB0014HYM2,CLP_protease,25,196
AB0014HYUN,CLP_protease,25,196
AB0014HYUO,CLP_protease,15,195
AB0014I2SS,CLP_protease,20,192
AB0014I2ST,CLP_protease,33,213
AB0014I9HE,CLP_protease,13,192
AB0014I9VV,CLP_protease,14,192
AB0014IAK2,CLP_protease,12,191
AB0014IMEH,CLP_protease,12,184
AB0014IMEI,CLP_protease,15,194
AB0014IO2P,CLP_protease,17,193
AB0014IO2Q,CLP_protease,13,186
AB0014IT2A,CLP_protease,25,202
AB0014J7EC,CLP_protease,51,227
AB0014JQ2O,CLP_protease,24,191
AB0014JQBZ,CLP_protease,21,200
AB0014JT4C,CLP_protease,36,215
AB0014KAGH,Mu-like_Pro,222,381
AB0014KAGH,SDH_sah,50,116
AB0014KBPZ,CLP_protease,23,198
AB0014KBQ0,CLP_protease,12,186
AB0014KDIB,CLP_protease,22,201
AB0014KGCI,CLP_protease,18,191
AB0014KGCJ,CLP_protease,17,193
AB0014KHGS,CLP_protease,15,185
AB0014KHGT,CLP_protease,15,193
AB0014KORA,CLP_protease,14,191
AB0014KTKF,CLP_protease,13,192
AB0014KU7Q,SDH_sah,53,112
AB0014L3E2,CLP_protease,13,192
AB0014L3FF,SDH_sah,76,129
AB0014NGXF,CLP_protease,46,221
AB0014NHNT,CLP_protease,38,194
AB0014NLB7,CLP_protease,49,222
AB0014NLB8,CLP_protease,38,208
AB0014R7LP,CLP_protease,65,195
AB0014R7LP,Mu-like_gpT,542,619
AB0014R8QM,CLP_protease,26,205
AB0014VJPE,CLP_protease,26,205
AB0014VKT2,CLP_protease,70,201
AB0014VL2Q,SDH_sah,53,126
AB0014VN8K,CLP_protease,13,192
AB0014WQUX,CLP_protease,36,215
AB0014WRGZ,CLP_protease,28,207
AB0014YAA9,CLP_protease,21,200
AB0014YSF6,CLP_protease,21,200
AB0014YSUH,CLP_protease,17,196
AB0014YVGB,CLP_protease,20,191
AB0014YWCY,CLP_protease,17,195
AB0014YXHN,CLP_protease,21,200
AB0014ZBYT,CLP_protease,43,217
AB0014ZSA3,CLP_protease,28,207
AB001500WM,CLP_protease,16,188
AB001500WN,CLP_protease,33,213
AB0015020P,CLP_protease,20,200
AB001503S1,CLP_protease,36,216
AB001503S2,CLP_protease,16,188
AB001506IG,CLP_protease,23,195
AB001506IH,CLP_protease,15,195
AB00150OSV,CLP_protease,26,205
AB00150QQM,SDH_sah,53,112
AB00150S73,CLP_protease,19,192
AB00150TJ8,CLP_protease,29,208
AB001515R5,CLP_protease,26,205
AB0015160Y,CLP_protease,26,190
AB00151CLY,CLP_protease,13,186
AB00151DL1,CLP_protease,15,193
AB00151DL2,CLP_protease,13,186
AB00151EEA,CLP_protease,2,172
AB00151OGL,CLP_protease,32,209
AB00151OGM,CLP_protease,10,181
AB00151QA1,CLP_protease,15,185
AB00151QA2,CLP_protease,15,194
AB00152I06,CLP_protease,13,191
AB00152I4A,CLP_protease,13,192
AB00152M07,CLP_protease,11,190
AB00152MFD,CLP_protease,46,212
AB00152MFE,CLP_protease,16,195
AB00152N04,CLP_protease,43,221
AB00152TZ4,CLP_protease,28,207
AB00152YG0,SDH_sah,48,127
AB00152Z4N,CLP_protease,11,192
AB001535C1,SDH_sah,48,115
AB0015364N,CLP_protease,13,192
AB00153JLZ,CLP_protease,14,192
AB00153LH2,CLP_protease,13,192
AB00153M8Z,CLP_protease,13,192
AB00153MS2,CLP_protease,38,171
AB00153NCD,CLP_protease,13,192
AB00153QFL,CLP_protease,26,205
AB00153RL1,CLP_protease,17,196
AB001540QO,CLP_protease,34,196
AB0015411M,CLP_protease,14,188
AB0015411N,CLP_protease,27,202
AB001543TY,CLP_protease,13,192
AB0015462G,CLP_protease,13,192
AB001549UD,CLP_protease,24,193
AB00154BVV,CLP_protease,20,199
AB00155KM6,CLP_protease,46,221
AB00155NYY,CLP_protease,46,221
AB00155OEJ,CLP_protease,46,221
AB00155PCJ,CLP_protease,46,220
