taxid;name;rank
266799;Tomato yellow leaf curl Kanchanaburi virus;species
1774200;Pepper yellow leaf curl Thailand virus;species
307110;Cotton leaf curl Bangalore virus;species
365523;Tomato yellow spot virus;species
529680;Rhynchosia yellow mosaic virus;species
300411;Lindernia anagallis yellow vein virus;species
2004460;Bean leaf crumple virus;species
71186;Tomato leaf curl Sinaloa virus;species
759390;Sida golden mottle virus;species
1611435;Asystasia mosaic Madagascar virus;species
1742594;Melochia mosaic virus;species
1742595;Melochia yellow mosaic virus;species
1742596;Pavonia yellow mosaic virus;species
1578825;Euphorbia yellow leaf curl virus;species
202568;Stachytarpheta leaf curl virus;species
169865;Macroptilium yellow mosaic virus;species
1906668;Malvastrum bright yellow mosaic virus;species
1740165;Lisianthus enation leaf curl virus;species
1513489;Bitter gourd yellow vein virus;species
1513519;Rhynchosia golden mosaic Sinaloa virus;species
530536;Tobacco mottle leaf curl virus;species
333968;Dolichos yellow mosaic virus;species
1317107;Allamanda leaf mottle distortion virus;species
858511;Tomato golden leaf distortion virus;species
858512;Tomato bright yellow mottle virus;species
858513;Sidastrum golden leaf spot virus;species
858516;Chino del tomate Amazonas virus;species
858517;Cleome golden mosaic virus;species
367061;Vernonia yellow vein virus;species
1383052;Hemidesmus yellow mosaic virus;species
2169733;Euphorbia mosaic Peru virus;species
2169732;Bean white chlorosis mosaic virus;species
2169734;Jatropha leaf curl Gujarat virus;species
2169736;Sweet potato golden vein Korea virus;species
2169737;Telfairia golden mosaic virus;species
2169739;Whitefly-associated begomovirus 1;species
2169740;Whitefly-associated begomovirus 2;species
2169741;Whitefly-associated begomovirus 3;species
2169742;Whitefly-associated begomovirus 4;species
2169743;Whitefly-associated begomovirus 6;species
2169744;Whitefly-associated begomovirus 7;species
1874886;Ramie mosaic Yunnan virus;species
269277;Squash leaf curl Philippines virus;species
367850;Sida mosaic Sinaloa virus;species
400835;Tomato leaf curl Guangdong virus;species
401040;Okra yellow crinkle virus;species
270117;Euphorbia leaf curl virus;species
270140;Tomato leaf curl Iran virus;species
565052;Tobacco yellow crinkle virus;species
270146;Tomato leaf curl Sudan virus;species
761701;Soybean mild mottle virus;species
761702;Soybean chlorotic blotch virus;species
1089387;Tomato interveinal chlorosis virus;species
172278;Chilli leaf curl virus;species
172391;Tomato chlorotic mottle virus;species
172394;Tomato mottle leaf curl virus;species
598494;Euphorbia yellow mosaic virus;species
1221206;Soybean chlorotic spot virus;species
336987;Tobacco leaf curl Cuba virus;species
271479;Papaya leaf curl Guandong virus;species
664980;Tomato leaf curl Hainan virus;species
435646;Radish leaf curl virus;species
665102;Abutilon Brazil virus;species
501328;Tomato leaf curl Ghana virus;species
75574;Jatropha mosaic virus;species
1812308;Deinbollia mosaic virus;species
337823;Sida leaf curl virus;species
337826;Alternanthera yellow vein virus;species
1779714;Lycianthes yellow mosaic virus;species
2080107;Eupatorium yellow vein virus;species
1485012;Jatropha yellow mosaic virus;species
1124577;Tomato mild yellow leaf curl Aragua virus;species
207240;Luffa yellow mosaic virus;species
403897;Corchorus yellow spot virus;species
666144;Cleome leaf crumple virus;species
1747500;Cnidoscolus mosaic leaf deformation virus;species
10815;Abutilon mosaic virus;species
10817;African cassava mosaic virus;species
10827;Potato yellow mosaic virus;species
10829;Squash leaf curl virus;species
10831;Tomato golden mosaic virus;species
10832;Tomato yellow leaf curl virus;species
1387160;Pepper leafroll virus;species
371401;Siegesbeckia yellow vein virus;species
207697;Croton yellow vein mosaic virus;species
240492;Tomato chino La Paz virus;species
408136;Soybean blistering mosaic virus;species
994388;Sweet potato leaf curl Sao Paulo virus;species
240865;Honeysuckle yellow vein virus;species
208177;Tomato leaf curl Vietnam virus;species
1125764;Cassava mosaic Madagascar virus;species
667119;Velvet bean severe mosaic virus;species
536084;Tomato common mosaic virus;species
536081;Blainvillea yellow spot virus;species
536086;Tomato mild mosaic virus;species
536082;Sida common mosaic virus;species
536083;Sida yellow leaf curl virus;species
536085;Tomato leaf distortion virus;species
634441;Tomato leaf curl Sulawesi virus;species
77647;Cotton leaf crumple virus;species
223317;Sida golden yellow vein virus;species
77813;Merremia mosaic virus;species
1093958;Sida yellow mottle virus;species
1225069;Pouzolzia golden mosaic virus;species
439421;Tomato leaf curl Namakely virus;species
439422;Tomato leaf curl Anjouan virus;species
439423;Tobacco leaf curl Comoros virus;species
439426;Tomato leaf curl Diana virus;species
439425;Tomato leaf curl Moheli virus;species
439427;Tomato leaf curl Toliara virus;species
79236;Cotton yellow mosaic virus;species
997078;Tomato leaf curl Comoros virus;species
1914900;Synedrella yellow vein clearing virus;species
309390;Tomato leaf curl Joydebpur virus;species
932069;Sida mosaic Bolivia virus 1;species
932070;Sida mosaic Bolivia virus 2;species
932071;Abutilon mosaic Bolivia virus;species
932073;Solanum mosaic Bolivia virus;species
407837;Tomato leaf curl Pune virus;species
1915202;Common bean mottle virus;species
1915203;Common bean severe mosaic virus;species
1489311;Sweet potato leaf curl Henan virus;species
1489312;Sweet potato leaf curl Guangxi virus;species
1129032;Centrosema yellow spot virus;species
1129033;Macroptilium yellow net virus;species
1129034;Macroptilium yellow spot virus;species
1129035;Macroptilium yellow vein virus;species
1227354;Bean chlorosis virus;species
1227356;Dalechampia chlorotic mosaic virus;species
1227357;Datura leaf distortion virus;species
47838;Chino del tomate virus;species
310103;Senecio yellow mosaic virus;species
211866;Tobacco leaf curl Yunnan virus;species
1162280;Tomato rugose yellow leaf curl virus;species
408719;Sida yellow mosaic Yucatan virus;species
1490227;Jacquemontia yellow mosaic virus;species
1195378;Tomato dwarf leaf virus;species
1949196;Sida bright yellow mosaic virus;species
1949197;Sida chlorotic mottle virus;species
1949198;Sida golden yellow spot virus;species
507474;Tomato leaf curl Cebu virus;species
507476;Tomato leaf curl Mindanao virus;species
409287;Tobacco leaf curl Thailand virus;species
376612;Malvastrum yellow mosaic Jamaica virus;species
999288;Sweet potato leaf curl South Carolina virus;species
180399;Melon chlorotic mosaic virus;species
1982675;Jacquemontia yellow vein virus;species
1032478;Chenopodium leaf curl virus;species
180526;Tobacco curly shoot virus;species
180587;Honeysuckle yellow vein mosaic virus;species
1130981;Sauropus leaf curl virus;species
377462;Malvastrum yellow mosaic virus;species
377609;Tomato leaf curl Guangxi virus;species
377610;Malvastrum leaf curl Guangdong virus;species
1884991;Senna leaf curl virus;species
508748;Mesta yellow vein mosaic Bahraich virus;species
345184;Cabbage leaf curl Jamaica virus;species
935473;Rhynchosia yellow mosaic India virus;species
51034;Sida golden mosaic virus;species
83839;Pepper leaf curl virus;species
2049944;Tomato leaf curl New Delhi virus 4;species
1198134;Premna leaf curl virus;species
51336;Cabbage leaf curl virus;species
1198219;Sweet potato leaf curl China virus;species
1198450;Jacquemontia mosaic Yucatan virus;species
575917;Tomato leaf curl Patna virus;species
117198;Rhynchosia golden mosaic virus;species
51673;Wissadula golden mosaic virus;species
51676;Macroptilium golden mosaic virus;species
2050584;French bean leaf curl virus;species
1428190;Hedyotis uncinella yellow mosaic virus;species
379728;Siegesbeckia yellow vein Guangxi virus;species
412688;Euphorbia leaf curl Guangxi virus;species
543876;Jatropha leaf curl virus;species
1002681;Sida golden mosaic Lara virus;species
1297645;Corchorus yellow vein mosaic virus;species
1264880;Sida ciliaris golden mosaic virus;species
577124;Chilli leaf curl India virus;species
85752;Tomato yellow leaf curl Thailand virus;species
85753;Soybean crinkle leaf virus;species
905054;Tobacco leaf curl Pusa virus;species
53260;Papaya leaf curl virus;species
643133;Malvastrum yellow mosaic Helshire virus;species
1396815;Cotton chlorotic spot virus;species
676044;Malvastrum yellow vein Honghe virus;species
86502;Tomato yellow mottle virus;species
971271;Tomato leaf curl Hanoi virus;species
1233675;Honeysuckle yellow vein Kagoshima virus;species
742163;Duranta leaf curl virus;species
1266458;Tomato mottle wrinkle virus;species
1955054;Tomato leaf curl Burkina Faso virus;species
10835;Tomato mottle virus;species
10838;Bean dwarf mosaic virus;species
10839;Bean golden mosaic virus;species
1266977;Sida yellow net virus;species
1266993;Sida yellow blotch virus;species
1266994;Sida yellow mosaic Alagoas virus;species
1266995;Sida mottle Alagoas virus;species
120168;Bhendi yellow vein mosaic virus;species
185793;Tomato yellow leaf curl China virus;species
1038082;Datura leaf curl virus;species
1431395;Mirabilis leaf curl virus;species
55216;Tomato yellow vein streak virus;species
1333313;Malvastrum leaf curl Philippines virus;species
219299;Tomato leaf curl Gujarat virus;species
2021667;Tomato leaf curl purple vein virus;species
875323;Rose leaf curl virus;species
875324;Eclipta yellow vein virus;species
1367126;Pouzolzia mosaic Guangdong virus;species
1825950;Triumfetta yellow mosaic virus;species
1170656;Vinca leaf curl virus;species
220608;Tomato leaf curl Bangalore virus;species
219744;Tomato yellow leaf curl Malaga virus;species
220932;Tomato leaf curl Karnataka virus;species
188333;Ageratum enation virus;species
1001341;Vernonia yellow vein Fujian virus;species
1925153;Vernonia crinkle virus;species
548915;Tomato leaf curl Kumasi virus;species
1335768;Tomato yellow leaf curl Yunnan virus;species
58177;Leonurus mosaic virus;species
123735;Tomato yellow leaf curl Sardinia virus;species
1303385;Tomato leaf curl Liwa virus;species
222079;Ageratum yellow vein Sri Lanka virus;species
1532882;Coccinia mosaic Tamil Nadu virus;species
713949;Tomato leaf curl Oman virus;species
222450;Chayote yellow mosaic virus;species
222456;Cotton leaf curl Alabad virus;species
222464;Cotton leaf curl Kokhran virus;species
222474;Squash leaf curl Yunnan virus;species
1336597;Tomato golden leaf spot virus;species
681518;Tomato leaf deformation virus;species
714308;Rhynchosia mild mosaic virus;species
714309;Merremia mosaic Puerto Rico virus;species
714310;Bean yellow mosaic Mexico virus;species
648801;Passionfruit severe leaf distortion virus;species
1632184;Tomato enation leaf curl virus;species
223262;East African cassava mosaic Cameroon virus;species
223275;East African cassava mosaic Zanzibar virus;species
223282;Macroptilium mosaic Puerto Rico virus;species
223284;Macroptilium yellow mosaic Florida virus;species
223287;Mungbean yellow mosaic India virus;species
223301;Pepper golden mosaic virus;species
223303;Pepper huasteco yellow vein virus;species
223305;Pepper leaf curl Bangladesh virus;species
223307;Potato yellow mosaic Panama virus;species
223313;Sida golden mosaic Costa Rica virus;species
223316;Sida golden mosaic Honduras virus;species
223321;Sida yellow vein virus;species
223324;Squash mild leaf curl virus;species
223332;Tobacco leaf curl Japan virus;species
223337;Tobacco leaf curl Zimbabwe virus;species
223342;Tomato golden mottle virus;species
223344;Tomato leaf curl Bangladesh virus;species
223345;Tomato leaf curl Laos virus;species
223347;Tomato leaf curl New Delhi virus;species
223346;Tomato leaf curl Malaysia virus;species
223352;Tomato leaf curl Sri Lanka virus;species
223358;Tomato mottle Taino virus;species
452758;Allamanda leaf curl virus;species
649509;Clerodendrum golden mosaic Jiangsu virus;species
420255;Sida yellow vein Madurai virus;species
551531;Tomato leaf curl Kerala virus;species
912033;Ageratum leaf curl Cameroon virus;species
912034;Okra leaf curl Cameroon virus;species
2026195;Sweet potato leaf curl Sichuan virus 2;species
2026196;Sweet potato leaf curl Sichuan virus 1;species
158463;Tomato severe rugose virus;species
1960710;Desmodium mottle virus;species
649996;Tomato yellow leaf distortion virus;species
92963;Tomato severe leaf curl virus;species
1633139;Malvastrum yellow vein Cambodia virus;species
191460;Sida mottle virus;species
191463;Sida yellow mosaic virus;species
1076345;Catharanthus yellow mosaic virus;species
2050583;Tomato leaf curl New Delhi virus 2;species
290030;Malvastrum yellow vein Yunnan virus;species
28350;Tomato leaf curl virus;species
1241370;Okra leaf curl Oman virus;species
225752;Sweet potato leaf curl Georgia virus;species
94700;Dicliptera yellow mottle virus;species
62079;East African cassava mosaic virus;species
1602199;Oxalis yellow vein virus;species
1881630;Velvet bean golden mosaic virus;species
619599;Okra mottle virus;species
619631;Pedilanthus leaf curl virus;species
881944;Pepper yellow leaf curl virus;species
390437;Kudzu mosaic virus;species
390436;Corchorus golden mosaic virus;species
390439;Spilanthes yellow vein virus;species
390440;Mimosa yellow leaf curl virus;species
390441;Sida yellow vein Vietnam virus;species
390442;Tomato yellow leaf curl Vietnam virus;species
390443;Erectites yellow mosaic virus;species
1340746;Tomato bright yellow mosaic virus;species
579113;Sunn hemp leaf distortion virus;species
652718;Sweet potato leaf curl Canary virus;species
325111;Ludwigia yellow vein virus;species
292477;Pepper yellow leaf curl Indonesia virus;species
1701549;Tomato chlorotic mottle Guyane virus;species
96054;Tomato leaf curl Philippines virus;species
227137;Okra yellow vein mosaic virus;species
1931111;Pea leaf distortion virus;species
128941;Tomato curly stunt virus;species
1046571;Sida mosaic Alagoas virus;species
1046572;Abutilon mosaic Brazil virus;species
1046573;West African Asystasia virus 1;species
1046574;West African Asystasia virus 2;species
