id,domain,start,end
AB000TS0DO,TniB,195,346
AB000TS0DO,UVR,425,456
AB000TS2AZ,Clp_N,103,150
AB000TS2AZ,Clp_N,174,221
AB000TS2TC,AAA_lid_9,347,446
AB000TS2TC,ClpB_D2-small,770,850
AB000TS2TC,AAA,207,342
AB000TS2TC,Clp_N,20,69
AB000TS2TC,Clp_N,98,149
AB000TS2TC,Sigma54_activat,605,707
AB000TSKPJ,Clp_N,17,69
AB000TSKPJ,Clp_N,93,143
AB000TSKPJ,ClpB_D2-small,715,793
AB000TSKPJ,AAA,205,317
AB000TSKPJ,Sigma54_activat,534,650
AB000TSKPJ,UVR,418,451
AB000TSMIU,AAA_lid_9,342,443
AB000TSMIU,ClpB_D2-small,767,847
AB000TSMIU,Clp_N,18,64
AB000TSMIU,Clp_N,93,144
AB000TSMIU,Sigma54_activat,600,700
AB000TSMIU,TniB,189,336
AB000TT1YQ,AAA_lid_9,346,445
AB000TT1YQ,Clp_N,18,68
AB000TT1YQ,Clp_N,98,148
AB000TT1YQ,ClpB_D2-small,770,850
AB000TT1YQ,TniB,191,342
AB000TT1YQ,Sigma54_activat,603,706
AB000TT2P1,Clp_N,16,65
AB000TT2P1,Clp_N,93,139
AB000TT2P1,ClpB_D2-small,715,793
AB000TT2P1,AAA_5,204,282
AB000TT2P1,Sigma54_activat,511,664
AB000TT2P1,UVR,417,450
AB000TTCBT,Clp_N,16,67
AB000TTCBT,Clp_N,127,174
AB000TTFW9,Clp_N,16,68
AB000TTFW9,Clp_N,93,142
AB000TTFW9,ClpB_D2-small,719,799
AB000TTFW9,TniB,192,343
AB000TTFW9,Sigma54_activat,543,663
AB000TTFW9,UVR,421,453
AB000TTGHQ,Clp_N,16,56
AB000TTGHQ,Clp_N,137,182
AB000TTIU1,Clp_N,16,67
AB000TTIU1,Clp_N,127,174
AB000TTV7A,AAA_lid_9,367,469
AB000TTV7A,ClpB_D2-small,740,819
AB000TTV7A,AAA_5,229,307
AB000TTV7A,Clp_N,18,65
AB000TTV7A,Clp_N,96,145
AB000TTV7A,Sigma54_activat,535,673
AB000U0TKW,AAA_2,450,561
AB000U0TKW,AAA_lid_9,328,414
AB000U0TKW,Clp_N,18,65
AB000U0TKW,Clp_N,92,133
AB000U0TKW,TniB,173,326
AB000U17RU,Clp_N,17,67
AB000U17RU,Clp_N,96,144
AB000U17RU,AAA,208,320
AB000U17RU,ClpB_D2-small,720,800
AB000U17RU,Sigma54_activat,515,671
AB000U17RU,UVR,420,454
AB000U1F6H,Clp_N,16,68
AB000U1F6H,Clp_N,93,142
AB000U1F6H,ClpB_D2-small,721,800
AB000U1F6H,AAA,211,323
AB000U1F6H,Sigma54_activat,518,648
AB000U1F6H,UVR,424,457
AB000U1FKP,Clp_N,109,157
AB000U1FKP,Clp_N,187,229
AB000U1HF5,Clp_N,16,63
AB000U1HF5,Clp_N,75,95
AB000U1HF5,Clp_N,130,181
AB000U1NT9,Clp_N,16,63
AB000U1NT9,Clp_N,71,91
AB000U1NT9,Clp_N,132,181
AB000U1NWI,Clp_N,112,159
AB000U1NWI,Clp_N,188,232
AB000U1OKZ,Clp_N,16,68
AB000U1OKZ,Clp_N,93,142
AB000U1OKZ,ClpB_D2-small,719,799
AB000U1OKZ,Sigma54_activat,523,663
AB000U1OKZ,TniB,191,343
AB000U1OKZ,UVR,421,453
AB000U41I3,AAA_lid_9,368,470
AB000U41I3,ClpB_D2-small,741,820
AB000U41I3,AAA,230,360
AB000U41I3,Clp_N,18,65
AB000U41I3,Clp_N,95,144
AB000U41I3,Sigma54_activat,536,673
AB000U6V9Q,Clp_N,16,61
AB000U6V9Q,Clp_N,123,153
AB000U6X05,Clp_N,16,68
AB000U6X05,Clp_N,93,142
AB000U6X05,ClpB_D2-small,724,803
AB000U6X05,TniB,197,350
AB000U6X05,Sigma54_activat,548,668
AB000U6X05,UVR,427,458
AB000U7TAT,Clp_N,109,159
AB000U7TAT,Clp_N,185,232
AB000U7TCF,Clp_N,16,68
AB000U7TCF,Clp_N,93,142
AB000U7TCF,ClpB_D2-small,719,799
AB000U7TCF,TniB,192,343
AB000U7TCF,Sigma54_activat,543,663
AB000U7TCF,UVR,421,453
AB000U7U0C,Clp_N,16,68
AB000U7U0C,Clp_N,132,176
AB000U7V75,AAA_lid_9,347,449
AB000U7V75,Clp_N,17,64
AB000U7V75,Clp_N,97,150
AB000U7V75,ClpB_D2-small,776,856
AB000U7V75,Sigma54_activat,609,717
AB000U7V75,TniB,194,343
AB000UAZL0,AAA_lid_9,342,444
AB000UAZL0,ClpB_D2-small,767,847
AB000UAZL0,Clp_N,17,68
AB000UAZL0,Clp_N,94,144
AB000UAZL0,AAA,203,320
AB000UAZL0,AAA_5,602,723
AB000UDML0,AAA_lid_9,343,442
AB000UDML0,ClpB_D2-small,770,850
AB000UDML0,AAA,203,316
AB000UDML0,Clp_N,17,66
AB000UDML0,Clp_N,95,145
AB000UDML0,Sigma54_activat,605,732
AB000UDUJ7,AAA_lid_9,357,455
AB000UDUJ7,ClpB_D2-small,721,801
AB000UDUJ7,AAA,217,335
AB000UDUJ7,Clp_N,19,65
AB000UDUJ7,Clp_N,92,138
AB000UDUJ7,Sigma54_activat,546,665
AB000UFETM,AAA_lid_9,345,444
AB000UFETM,ClpB_D2-small,771,851
AB000UFETM,AAA,206,323
AB000UFETM,Clp_N,19,66
AB000UFETM,Clp_N,96,148
AB000UFETM,Sigma54_activat,606,723
AB000UFG0A,AAA_lid_9,338,437
AB000UFG0A,ClpB_D2-small,764,844
AB000UFG0A,AAA,199,316
AB000UFG0A,Clp_N,12,59
AB000UFG0A,Clp_N,89,141
AB000UFG0A,Sigma54_activat,599,725
AB000UKJJJ,AAA_lid_9,348,450
AB000UKJJJ,ClpB_D2-small,777,857
AB000UKJJJ,AAA,208,340
AB000UKJJJ,Clp_N,17,68
AB000UKJJJ,Clp_N,97,150
AB000UKJJJ,Sigma54_activat,610,718
AB000UKKI3,Clp_N,17,63
AB000UKKI3,Clp_N,92,143
AB000UKKI3,Clp_N,179,215
AB000UKKI3,Clp_N,17,63
AB000UKKI3,Clp_N,92,143
AB000UKKI3,Clp_N,179,215
AB000UKNDH,Clp_N,109,160
AB000UKNDH,Clp_N,185,230
AB000UKNF5,Clp_N,16,68
AB000UKNF5,Clp_N,93,142
AB000UKNF5,ClpB_D2-small,719,799
AB000UKNF5,TniB,192,343
AB000UKNF5,Sigma54_activat,543,663
AB000UKNF5,UVR,421,453
AB000UKO4K,Clp_N,19,54
AB000UKO4K,Clp_N,135,178
AB000UKP17,AAA_lid_9,347,449
AB000UKP17,Clp_N,17,68
AB000UKP17,Clp_N,97,150
AB000UKP17,ClpB_D2-small,776,856
AB000UKP17,AAA,208,340
AB000UKP17,Sigma54_activat,609,726
AB000UKS1K,AAA_lid_9,348,450
AB000UKS1K,ClpB_D2-small,777,857
AB000UKS1K,AAA,208,340
AB000UKS1K,Clp_N,17,68
AB000UKS1K,Clp_N,97,150
AB000UKS1K,Sigma54_activat,610,718
AB000UKSW2,Clp_N,17,63
AB000UKSW2,Clp_N,92,143
AB000UKSW2,Clp_N,179,215
AB000UKSW2,Clp_N,17,63
AB000UKSW2,Clp_N,92,143
AB000UKSW2,Clp_N,179,215
AB000UKVSV,Clp_N,109,160
AB000UKVSV,Clp_N,185,230
AB000UKVUI,Clp_N,16,68
AB000UKVUI,Clp_N,93,142
AB000UKVUI,ClpB_D2-small,719,799
AB000UKVUI,TniB,192,343
AB000UKVUI,Sigma54_activat,543,663
AB000UKVUI,UVR,421,453
AB000UKWJT,Clp_N,19,54
AB000UKWJT,Clp_N,135,178
AB000UL0UW,Clp_N,16,68
AB000UL0UW,Clp_N,91,143
AB000UL0UW,ClpB_D2-small,722,802
AB000UL0UW,AAA,212,340
AB000UL0UW,Sigma54_activat,531,671
AB000UL0UW,UVR,424,455
AB000UL1T7,ClpB_D2-small,741,821
AB000UL1T7,AAA,232,349
AB000UL1T7,Clp_N,43,76
AB000UL1T7,Clp_N,105,155
AB000UL1T7,Sigma54_activat,539,699
AB000UL1T7,UVR,445,478
AB000UL22G,AAA,282,413
AB000UL22G,ClpB_D2-small,780,860
AB000UL22G,Clp_N,101,150
AB000UL22G,Clp_N,173,220
AB000UL22G,Sigma54_activat,585,745
AB000UL22G,UVR,495,529
AB000UL2RE,Clp_N,16,63
AB000UL2RE,Clp_N,90,140
AB000UL2RE,AAA,198,313
AB000UL2RE,ClpB_D2-small,710,784
AB000UL2RE,Sigma54_activat,526,654
AB000UL2RE,UVR,411,444
AB000ULYOO,AAA,218,344
AB000ULYOO,Clp_N,16,66
AB000ULYOO,Clp_N,94,143
AB000ULYOO,ClpB_D2-small,726,806
AB000ULYOO,Sigma54_activat,523,669
AB000ULYOO,UVR,432,460
AB000UM2AI,AAA_lid_9,344,445
AB000UM2AI,ClpB_D2-small,769,849
AB000UM2AI,AAA,205,338
AB000UM2AI,Clp_N,17,68
AB000UM2AI,Clp_N,95,146
AB000UM2AI,Sigma54_activat,602,720
AB000UMH8L,Clp_N,112,163
AB000UMH8L,Clp_N,188,236
AB000UMHN1,AAA_lid_9,360,461
AB000UMHN1,AAA,220,343
AB000UMHN1,ClpB_D2-small,715,795
AB000UMHN1,Clp_N,50,93
AB000UMHN1,Clp_N,125,161
AB000UMHN1,Sigma54_activat,549,653
AB000UMHVN,Clp_N,16,68
AB000UMHVN,Clp_N,93,142
AB000UMHVN,ClpB_D2-small,721,800
AB000UMHVN,AAA,211,323
AB000UMHVN,Sigma54_activat,530,649
AB000UMHVN,UVR,424,455
AB000UN10D,Clp_N,16,67
AB000UN10D,Clp_N,77,96
AB000UN10D,Clp_N,142,165
AB000UN2HZ,Clp_N,16,68
AB000UN2HZ,Clp_N,93,140
AB000UN5I7,Clp_N,16,68
AB000UN5I7,Clp_N,93,142
AB000UN5I7,ClpB_D2-small,720,800
AB000UN5I7,AAA,210,322
AB000UN5I7,Sigma54_activat,529,652
AB000UN5I7,UVR,423,454
AB000UN64M,AAA_lid_9,343,445
AB000UN64M,ClpB_D2-small,758,838
AB000UN64M,Clp_N,17,68
AB000UN64M,Clp_N,94,145
AB000UN64M,AAA,203,335
AB000UN64M,Sigma54_activat,602,705
AB000UN67Y,Clp_N,110,158
AB000UN67Y,Clp_N,189,235
AB000UNBYO,Clp_N,20,66
AB000UNCBP,Clp_N,16,68
AB000UNCBP,Clp_N,93,142
AB000UNCBP,ClpB_D2-small,723,800
AB000UNCBP,Sigma54_activat,541,664
AB000UNCBP,TniB,193,344
AB000UNCBP,UVR,422,454
AB000UNDTX,Clp_N,8,35
AB000UNDTX,Clp_N,41,60
AB000UNDTX,Clp_N,91,142
AB000UNNAC,Clp_N,16,68
AB000UNNAC,Clp_N,93,142
AB000UNNAC,ClpB_D2-small,719,799
AB000UNNAC,TniB,192,343
AB000UNNAC,Sigma54_activat,543,663
AB000UNNAC,UVR,421,453
AB000UNNWY,Clp_N,20,56
AB000UNNWY,Clp_N,141,183
AB000UO8IR,Clp_N,15,67
AB000UO8IR,Clp_N,92,143
AB000UO8IR,ClpB_D2-small,728,807
AB000UO8IR,AAA,219,334
AB000UO8IR,Sigma54_activat,553,663
AB000UO8IR,UVR,432,465
AB000UOIDT,Clp_N,16,68
AB000UOIDT,Clp_N,93,142
AB000UOIDT,ClpB_D2-small,721,801
AB000UOIDT,AAA,211,323
AB000UOIDT,Sigma54_activat,520,649
AB000UOIDT,UVR,424,455
AB000UOKDC,Clp_N,16,64
AB000UOKDC,Clp_N,94,127
AB000UOKRJ,Clp_N,113,160
AB000UOKRJ,Clp_N,189,233
AB000UOM1W,Clp_N,16,63
AB000UOM1W,Clp_N,75,94
AB000UOM1W,Clp_N,135,183
AB000UOMTD,AAA_lid_9,349,451
AB000UOMTD,Clp_N,17,68
AB000UOMTD,Clp_N,97,150
AB000UOMTD,ClpB_D2-small,778,858
AB000UOMTD,AAA,208,341
AB000UOMTD,Sigma54_activat,611,727
AB000UONFI,AAA_lid_9,343,445
AB000UONFI,ClpB_D2-small,758,837
AB000UONFI,Clp_N,21,68
AB000UONFI,Clp_N,94,145
AB000UONFI,AAA,203,317
AB000UONFI,Sigma54_activat,598,705
AB000UONJ5,Clp_N,16,68
AB000UONJ5,Clp_N,93,142
AB000UONJ5,ClpB_D2-small,723,802
AB000UONJ5,Sigma54_activat,526,653
AB000UONJ5,TniB,196,347
AB000UONJ5,UVR,426,457
AB000UOPZU,Clp_N,16,68
AB000UOPZU,Clp_N,93,142
AB000UOPZU,ClpB_D2-small,723,802
AB000UOPZU,AAA,213,325
AB000UOPZU,Sigma54_activat,531,648
AB000UOPZU,UVR,426,457
AB000UOQ74,Clp_N,110,161
AB000UOQ74,Clp_N,189,210
AB000UPZT2,Clp_N,16,68
AB000UPZT2,Clp_N,90,142
AB000UPZT2,AAA,211,327
AB000UPZT2,ClpB_D2-small,722,801
AB000UPZT2,Sigma54_activat,517,660
AB000UPZT2,UVR,423,457
AB000USE1Y,AAA_lid_9,345,446
AB000USE1Y,ClpB_D2-small,767,847
AB000USE1Y,AAA,206,337
AB000USE1Y,Clp_N,17,68
AB000USE1Y,Clp_N,96,148
AB000USE1Y,AAA_5,602,720
AB000UUFGX,Clp_N,111,162
AB000UUFGX,Clp_N,187,235
AB000UUFTV,Clp_N,16,67
AB000UUFTV,Clp_N,137,188
AB000UUJ5W,Clp_N,16,68
AB000UUJ5W,Clp_N,93,142
AB000UUJ5W,ClpB_D2-small,720,800
AB000UUJ5W,TniB,193,344
AB000UUJ5W,UVR,422,454
AB000UUJ5W,Sigma54_activat,529,661
AB000UV2MX,AAA_lid_9,342,444
AB000UV2MX,ClpB_D2-small,765,845
AB000UV2MX,AAA,203,316
AB000UV2MX,Clp_N,17,66
AB000UV2MX,Clp_N,94,144
AB000UV2MX,Sigma54_activat,593,716
AB000UVBBV,Clp_N,16,68
AB000UVBBV,Clp_N,93,142
AB000UVBBV,ClpB_D2-small,719,799
AB000UVBBV,TniB,192,343
AB000UVBBV,Sigma54_activat,538,663
AB000UVBBV,UVR,421,453
AB000UVBX1,Clp_N,27,54
AB000UVBX1,Clp_N,139,181
AB000UVMTI,Clp_N,19,69
AB000UVMTI,Clp_N,134,177
AB000UVNHK,Clp_N,109,160
AB000UVNHK,Clp_N,185,233
AB000UVQ7V,AAA,236,350
AB000UVQ7V,ClpB_D2-small,732,811
AB000UVQ7V,Clp_N,54,103
AB000UVQ7V,Clp_N,127,176
AB000UVQ7V,Sigma54_activat,568,683
AB000UVQ7V,UVR,451,483
AB000UW3JM,Clp_N,16,68
AB000UW3JM,Clp_N,93,142
AB000UW3JM,ClpB_D2-small,721,801
AB000UW3JM,Sigma54_activat,543,663
AB000UW3JM,UVR,423,454
AB000UW3JM,TniB,193,344
AB000UW3P0,Clp_N,118,154
AB000UW3P0,Clp_N,190,237
AB000UWCQW,AAA_lid_9,361,435
AB000UWCQW,ClpB_D2-small,694,775
AB000UWCQW,Clp_N,16,67
AB000UWCQW,Clp_N,91,141
AB000UWCQW,Sigma54_activat,512,626
AB000UWCQW,TniB,217,357
AB000UWDYD,Clp_N,16,68
AB000UWDYD,Clp_N,92,143
AB000UWDYD,ClpB_D2-small,719,799
AB000UWDYD,AAA,204,331
AB000UWDYD,Sigma54_activat,513,647
AB000UWDYD,UVR,417,450
AB000UWOH4,AAA_lid_9,343,445
AB000UWOH4,ClpB_D2-small,768,848
AB000UWOH4,Clp_N,17,68
AB000UWOH4,Clp_N,94,145
AB000UWOH4,AAA,204,321
AB000UWOH4,AAA_5,603,722
AB000UXAVI,AAA_lid_9,345,447
AB000UXAVI,ClpB_D2-small,767,847
AB000UXAVI,AAA,207,338
AB000UXAVI,Clp_N,17,69
AB000UXAVI,Clp_N,96,148
AB000UXAVI,AAA_5,602,722
AB000UXZFV,ClpB_D2-small,720,800
AB000UXZFV,AAA,210,313
AB000UXZFV,Clp_N,16,68
AB000UXZFV,Clp_N,96,145
AB000UXZFV,Sigma54_activat,540,655
AB000UXZFV,UVR,423,456
AB000UY07U,AAA_lid_9,354,454
AB000UY07U,AAA,215,334
AB000UY07U,Clp_N,16,68
AB000UY07U,Clp_N,94,144
AB000UY07U,ClpB_D2-small,726,806
AB000UY07U,Sigma54_activat,530,668
AB000UZE2H,Clp_N,17,67
AB000UZE2H,Clp_N,96,142
AB000UZE2H,ClpB_D2-small,737,817
AB000UZE2H,AAA_5,226,304
AB000UZE2H,Sigma54_activat,531,673
AB000UZE2H,UVR,439,470
AB000UZFOF,AAA_lid_9,341,441
AB000UZFOF,AAA,201,333
AB000UZFOF,ClpB_D2-small,771,850
AB000UZFOF,Clp_N,17,67
AB000UZFOF,Clp_N,92,143
AB000UZFOF,Sigma54_activat,598,727
AB000UZHKO,Clp_N,17,66
AB000UZHKO,Clp_N,97,141
AB000UZHKO,AAA,229,317
AB000UZHKO,ClpB_D2-small,740,817
AB000UZHKO,Sigma54_activat,536,682
AB000UZHKO,UVR,441,475
AB000V3Z7O,AAA_lid_9,340,442
AB000V3Z7O,ClpB_D2-small,766,846
AB000V3Z7O,Clp_N,17,68
AB000V3Z7O,Clp_N,92,143
AB000V3Z7O,AAA,201,332
AB000V3Z7O,Sigma54_activat,600,719
AB000V402G,AAA_lid_9,346,444
AB000V402G,AAA,208,339
AB000V402G,ClpB_D2-small,773,853
AB000V402G,Clp_N,21,70
AB000V402G,Clp_N,100,148
AB000V402G,Sigma54_activat,607,711
AB000V43FP,Clp_N,17,69
AB000V43FP,Clp_N,93,143
AB000V43FP,ClpB_D2-small,714,794
AB000V43FP,AAA,205,317
AB000V43FP,Sigma54_activat,534,648
AB000V43FP,UVR,419,452
AB000V4N0B,AAA_lid_9,340,436
AB000V4N0B,AAA,201,313
AB000V4N0B,Clp_N,19,63
AB000V4N0B,Clp_N,91,140
AB000V4N0B,ClpB_D2-small,709,783
AB000V4N0B,Sigma54_activat,534,651
AB000V4OZO,AAA_lid_9,346,447
AB000V4OZO,ClpB_D2-small,774,854
AB000V4OZO,AAA,206,338
AB000V4OZO,Clp_N,21,70
AB000V4OZO,Clp_N,96,148
AB000V4OZO,Sigma54_activat,606,707
AB000V5BED,Clp_N,16,59
AB000V5BED,Clp_N,118,166
AB000V5BYD,Clp_N,16,68
AB000V5BYD,Clp_N,93,142
AB000V5BYD,ClpB_D2-small,719,799
AB000V5BYD,TniB,191,344
AB000V5BYD,Sigma54_activat,538,663
AB000V5BYD,UVR,421,454
AB000V5KMM,Clp_N,16,61
AB000V5KMM,Clp_N,63,87
AB000V5KMM,Clp_N,130,180
AB000V5LLZ,Clp_N,16,68
AB000V5LLZ,Clp_N,93,142
AB000V5LLZ,ClpB_D2-small,719,799
AB000V5LLZ,TniB,192,344
AB000V5LLZ,Sigma54_activat,542,663
AB000V5LLZ,UVR,421,453
AB000V5QKK,AAA,212,327
AB000V5QKK,Clp_N,16,68
AB000V5QKK,Clp_N,94,145
AB000V5QKK,ClpB_D2-small,724,804
AB000V5QKK,Sigma54_activat,544,650
AB000V5QKK,UVR,425,458
AB000V5S4U,ClpB_D2-small,725,805
AB000V5S4U,AAA,211,315
AB000V5S4U,Clp_N,16,68
AB000V5S4U,Clp_N,94,145
AB000V5S4U,Sigma54_activat,550,661
AB000V5S4U,UVR,425,458
AB000V5Z1K,AAA_lid_9,364,464
AB000V5Z1K,Clp_N,17,67
AB000V5Z1K,Clp_N,96,141
AB000V5Z1K,ClpB_D2-small,736,816
AB000V5Z1K,AAA_5,225,303
AB000V5Z1K,Sigma54_activat,530,671
AB000V7PA8,Clp_N,16,67
AB000V7PA8,Clp_N,96,146
AB000V7PA8,ClpB_D2-small,736,813
AB000V7PA8,Sigma54_activat,556,676
AB000V7PA8,TniB,205,356
AB000V7PA8,UVR,434,469
AB000V7POJ,AAA_lid_9,342,444
AB000V7POJ,Clp_N,17,68
AB000V7POJ,Clp_N,94,145
AB000V7POJ,ClpB_D2-small,771,851
AB000V7POJ,AAA,203,316
AB000V7POJ,Sigma54_activat,603,726
AB000V7XOI,AAA_lid_9,342,444
AB000V7XOI,ClpB_D2-small,764,843
AB000V7XOI,AAA,203,316
AB000V7XOI,Clp_N,17,67
AB000V7XOI,Clp_N,94,144
AB000V7XOI,Sigma54_activat,574,715
AB000V9IHU,Clp_N,16,67
AB000V9IHU,Clp_N,92,144
AB000V9IHU,ClpB_D2-small,723,802
AB000V9IHU,AAA,211,325
AB000V9IHU,Sigma54_activat,546,666
AB000V9IHU,UVR,423,457
AB000V9LP6,TMP-TENI,337,504
AB000V9LP6,ThiD2,186,308
AB000V9LP6,Clp_N,16,63
AB000V9LP6,Clp_N,118,132
AB000V9P5Q,AAA_lid_9,343,445
AB000V9P5Q,ClpB_D2-small,787,858
AB000V9P5Q,AAA,204,317
AB000V9P5Q,Clp_N,19,70
AB000V9P5Q,Clp_N,97,146
AB000V9P5Q,Sigma54_activat,619,739
AB000V9QA4,Clp_N,16,67
AB000V9QA4,Clp_N,94,144
AB000V9QA4,ClpB_D2-small,732,807
AB000V9QA4,Sigma54_activat,558,680
AB000V9QA4,TniB,205,356
AB000V9QA4,UVR,437,468
AB000VD1FE,AAA_lid_9,347,447
AB000VD1FE,Clp_N,17,68
AB000VD1FE,Clp_N,97,150
AB000VD1FE,AAA,208,311
AB000VD1FE,ClpB_D2-small,772,852
AB000VD1FE,AAA_5,608,729
AB000VD65P,Clp_N,18,70
AB000VD65P,Clp_N,94,145
AB000VD65P,ClpB_D2-small,720,799
AB000VD65P,Sigma54_activat,537,660
AB000VD65P,TniB,194,344
AB000VD65P,UVR,421,455
AB000VDFUL,AAA,202,333
AB000VDFUL,ClpB_D2-small,710,789
AB000VDFUL,Clp_N,18,66
AB000VDFUL,Clp_N,95,137
AB000VDFUL,Sigma54_activat,535,653
AB000VDFUL,UVR,414,449
AB000VDGHI,AAA_lid_9,342,444
AB000VDGHI,ClpB_D2-small,767,847
AB000VDGHI,AAA,203,334
AB000VDGHI,Clp_N,17,67
AB000VDGHI,Clp_N,94,145
AB000VDGHI,Sigma54_activat,603,730
AB000VFOS4,AAA_lid_9,343,445
AB000VFOS4,ClpB_D2-small,766,845
AB000VFOS4,Clp_N,17,67
AB000VFOS4,Clp_N,94,145
AB000VFOS4,AAA,204,320
AB000VFOS4,Sigma54_activat,599,719
AB000VFWBY,Clp_N,16,67
AB000VFWBY,Clp_N,96,146
AB000VFWBY,ClpB_D2-small,743,823
AB000VFWBY,Sigma54_activat,564,697
AB000VFWBY,UVR,441,475
AB000VFWBY,TniB,213,363
AB000VGDT0,Clp_N,17,67
AB000VGDT0,Clp_N,97,143
AB000VGDT0,ClpB_D2-small,739,818
AB000VGDT0,AAA_5,228,306
AB000VGDT0,Sigma54_activat,533,676
AB000VGDT0,UVR,440,472
AB000VH8JT,AAA_lid_9,344,446
AB000VH8JT,ClpB_D2-small,766,846
AB000VH8JT,Clp_N,17,68
AB000VH8JT,Clp_N,95,146
AB000VH8JT,AAA,205,336
AB000VH8JT,Sigma54_activat,599,720
AB000VH978,AAA_lid_9,344,446
AB000VH978,ClpB_D2-small,766,846
AB000VH978,Clp_N,17,68
AB000VH978,Clp_N,95,146
AB000VH978,AAA,205,336
AB000VH978,Sigma54_activat,599,720
AB000VHEGN,AAA_lid_9,344,445
AB000VHEGN,AAA,206,318
AB000VHEGN,ClpB_D2-small,716,797
AB000VHEGN,Clp_N,14,65
AB000VHEGN,Clp_N,93,142
AB000VHEGN,Sigma54_activat,540,666
AB000VHZ1B,Clp_N,16,68
AB000VHZ1B,Clp_N,93,142
AB000VHZ1B,ClpB_D2-small,722,802
AB000VHZ1B,Sigma54_activat,532,651
AB000VHZ1B,TniB,196,347
AB000VHZ1B,UVR,425,459
AB000VHZX7,AAA_lid_9,343,445
AB000VHZX7,Clp_N,17,68
AB000VHZX7,Clp_N,94,145
AB000VHZX7,ClpB_D2-small,756,835
AB000VHZX7,AAA,203,317
AB000VHZX7,Sigma54_activat,600,703
AB000VI185,Clp_N,107,154
AB000VI185,Clp_N,181,228
AB000VIL1Q,Clp_N,113,160
AB000VIL1Q,Clp_N,187,235
AB000VIMCP,Clp_N,16,68
AB000VIMCP,Clp_N,93,142
AB000VIMCP,ClpB_D2-small,722,802
AB000VIMCP,Sigma54_activat,532,651
AB000VIMCP,TniB,196,347
AB000VIMCP,UVR,425,459
AB000VIQQS,AAA,216,346
AB000VIQQS,ClpB_D2-small,725,806
AB000VIQQS,Clp_N,19,68
AB000VIQQS,Clp_N,94,141
AB000VIQQS,Sigma54_activat,550,682
AB000VIQQS,UVR,431,462
AB000VITQI,AAA,221,353
AB000VITQI,ClpB_D2-small,729,807
AB000VITQI,Clp_N,17,68
AB000VITQI,Clp_N,94,140
AB000VITQI,Sigma54_activat,555,674
AB000VITQI,UVR,434,468
AB000VIUOU,AAA_lid_9,342,442
AB000VIUOU,Clp_N,19,68
AB000VIUOU,Clp_N,94,145
AB000VIUOU,ClpB_D2-small,766,845
AB000VIUOU,AAA,203,334
AB000VIUOU,Sigma54_activat,603,704
AB000VJ3EQ,AAA_lid_9,340,442
AB000VJ3EQ,AAA,201,332
AB000VJ3EQ,Clp_N,17,68
AB000VJ3EQ,Clp_N,92,143
AB000VJ3EQ,ClpB_D2-small,765,844
AB000VJ3EQ,Sigma54_activat,599,718
AB000VJGZQ,AAA_lid_9,347,449
AB000VJGZQ,ClpB_D2-small,777,856
AB000VJGZQ,Clp_N,17,68
AB000VJGZQ,Clp_N,99,150
AB000VJGZQ,Sigma54_activat,609,725
AB000VJGZQ,TniB,195,344
AB000VKS2F,AAA_lid_9,344,446
AB000VKS2F,ClpB_D2-small,767,847
AB000VKS2F,Clp_N,17,68
AB000VKS2F,Clp_N,95,146
AB000VKS2F,AAA,205,336
AB000VKS2F,Sigma54_activat,600,718
AB000VOJHS,Clp_N,17,66
AB000VOJHS,Clp_N,95,142
AB000VOJHS,ClpB_D2-small,740,820
AB000VOJHS,AAA,227,338
AB000VOJHS,Sigma54_activat,533,671
AB000VOJHS,UVR,439,471
AB000VOKM2,AAA_lid_9,345,436
AB000VOKM2,Clp_N,19,70
AB000VOKM2,Clp_N,97,148
AB000VOKM2,AAA_5,206,284
AB000VPL83,AAA_lid_9,342,443
AB000VPL83,ClpB_D2-small,767,847
AB000VPL83,Clp_N,17,68
AB000VPL83,Clp_N,94,144
AB000VPL83,AAA,203,319
AB000VPL83,Sigma54_activat,603,720
AB000VQABL,AAA_lid_9,350,451
AB000VQABL,ClpB_D2-small,721,801
AB000VQABL,AAA,212,327
AB000VQABL,Clp_N,16,68
AB000VQABL,Clp_N,94,146
AB000VQABL,Sigma54_activat,547,654
AB000VQEP0,Clp_N,109,159
AB000VQEP0,Clp_N,185,232
AB000VQEQE,Clp_N,16,68
AB000VQEQE,Clp_N,93,142
AB000VQEQE,ClpB_D2-small,719,799
AB000VQEQE,TniB,192,343
AB000VQEQE,Sigma54_activat,543,663
AB000VQEQE,UVR,421,453
AB000VQFBN,Clp_N,20,69
AB000VQFBN,Clp_N,135,175
AB000VQK0W,Clp_N,17,52
AB000VQK0W,Clp_N,134,178
AB000VQLW5,Clp_N,16,68
AB000VQLW5,Clp_N,93,142
AB000VQLW5,ClpB_D2-small,719,799
AB000VQLW5,Sigma54_activat,525,663
AB000VQLW5,TniB,192,343
AB000VQLW5,UVR,421,453
AB000VQMY7,Clp_N,111,158
AB000VQMY7,Clp_N,187,235
AB000VQOBB,AAA,240,371
AB000VQOBB,ClpB_D2-small,736,815
AB000VQOBB,Clp_N,54,103
AB000VQOBB,Clp_N,128,162
AB000VQOBB,Sigma54_activat,571,687
AB000VQOBB,UVR,455,487
AB000VQXOC,Clp_N,16,68
AB000VQXOC,Clp_N,93,142
AB000VQXOC,ClpB_D2-small,721,801
